ZIP code,Complaint ID
191XX,2374106
650XX,2468611
300XX,2475793
782XX,2374470
100XX,2373854
191XX,2444294
482XX,2374087
302XX,2377888
151XX,2373830
329XX,2472162
328XX,2410848
977XX,2470010
206XX,2475428
804XX,2472308
928XX,2470033
224XX,2367586
479XX,2471025
274XX,2465436
336XX,2467873
279XX,2467428
926XX,2435791
926XX,2466002
191XX,2447592
334XX,2472755
373XX,2474961
601XX,2374289
296XX,2419496
551XX,1628340
088XX,2373631
363XX,2446618
208XX,2466313
770XX,2393038
802XX,2468800
061XX,2467262
606XX,2424079
027XX,2445310
381XX,2445378
773XX,2466642
531XX,2468938
320XX,2372871
757XX,2466001
100XX,2372557
088XX,2469567
282XX,2474344
077XX,2469735
895XX,2372696
077XX,2445543
601XX,2369363
321XX,2437379
908XX,2436600
440XX,2372702
770XX,2437042
300XX,2472789
704XX,2447208
486XX,2466128
070XX,2426199
440XX,2446322
322XX,2469983
606XX,2373322
730XX,2475160
339XX,2365842
967XX,2467326
757XX,2367342
038XX,2374410
532XX,2417839
900XX,2362625
606XX,2442131
435XX,2372349
775XX,2470999
750XX,2474489
240XX,2468300
208XX,2372196
281XX,1959490
018XX,2466184
786XX,2373704
601XX,2373853
140XX,2366745
926XX,2440810
350XX,1650634
604XX,2468330
344XX,2369555
439XX,2372028
932XX,2369693
212XX,1894170
303XX,2467413
750XX,2475913
875XX,2436772
284XX,2372239
341XX,2444434
440XX,2113831
112XX,2353988
550XX,2473932
613XX,2470959
752XX,2469491
445XX,2401080
752XX,2314435
320XX,2172917
631XX,2447683
290XX,2465699
018XX,2373816
330XX,2470367
598XX,2374197
100XX,2373802
525XX,2373580
331XX,2470048
604XX,2444718
432XX,2372920
622XX,2475487
300XX,2442232
333XX,2446418
112XX,2442534
891XX,2375524
222XX,2372851
300XX,2316124
895XX,2402087
366XX,2376473
330XX,2368636
077XX,2375174
802XX,2446025
500XX,2374921
300XX,2464799
921XX,2374733
750XX,2373667
330XX,2370728
324XX,2373822
334XX,2374818
852XX,2443794
132XX,2465347
760XX,2375168
657XX,1574601
113XX,2372990
300XX,2374161
333XX,2376336
713XX,2370967
207XX,2373192
900XX,2373317
080XX,2376333
173XX,2374887
761XX,2369990
284XX,2374591
660XX,2376397
606XX,2369621
986XX,2374072
301XX,2465642
206XX,2341858
622XX,2368955
334XX,2373998
366XX,2375884
334XX,2376186
333XX,2375453
077XX,2376335
908XX,2375133
362XX,2376699
120XX,2374668
207XX,2375583
341XX,2376084
773XX,2374082
275XX,2370418
923XX,2319222
410XX,2375489
917XX,2374244
282XX,2374328
923XX,2376078
787XX,2376596
331XX,2375912
166XX,2375020
921XX,2373622
935XX,2369662
276XX,2443333
853XX,2373548
462XX,2373639
941XX,2373672
197XX,2375343
338XX,2376494
330XX,2216617
770XX,2375242
361XX,2374108
425XX,2374626
062XX,2375355
611XX,2375512
331XX,2369965
207XX,2374908
480XX,2290782
782XX,2375537
301XX,2465378
200XX,2376234
953XX,2369118
301XX,2375128
284XX,2375358
531XX,2376277
787XX,2376031
945XX,2374245
018XX,2374843
924XX,1571620
773XX,2374768
554XX,2476787
379XX,2374973
137XX,2376650
707XX,2375236
971XX,2369794
631XX,2374719
670XX,2264130
462XX,2474872
992XX,2374539
374XX,2375730
928XX,2376070
104XX,2376263
913XX,2374749
364XX,2401233
284XX,2376517
080XX,2369600
926XX,2370724
458XX,2375810
895XX,2477293
787XX,2373055
900XX,2374664
902XX,2370358
322XX,2375101
890XX,2401226
968XX,2368944
330XX,2370113
481XX,2372715
215XX,2368745
336XX,2465041
450XX,2373758
750XX,2375696
023XX,2369673
028XX,2375883
112XX,2376221
880XX,2375963
857XX,2375681
402XX,2375375
600XX,2375950
770XX,2368680
222XX,2373514
553XX,2369386
700XX,2374535
975XX,2443690
080XX,2443262
802XX,2373950
981XX,2375287
917XX,2372869
932XX,2445611
482XX,2370781
303XX,2289840
981XX,2372852
223XX,2374275
983XX,2372408
890XX,2375149
927XX,2443944
344XX,2375548
301XX,2465641
217XX,2370480
707XX,2376469
600XX,2376182
430XX,2373103
941XX,2375517
072XX,2394017
186XX,2373782
725XX,2376673
925XX,2375308
173XX,2375389
900XX,2312093
142XX,2375386
104XX,2375488
441XX,2369712
657XX,2374880
018XX,2374662
342XX,2374678
900XX,2441513
402XX,2375504
370XX,2370991
921XX,2373964
148XX,2373415
277XX,2375984
112XX,2374742
948XX,2375407
290XX,1505306
770XX,2400469
451XX,2375319
358XX,2374487
182XX,2445108
161XX,2374859
146XX,2375145
462XX,2376348
028XX,2376371
841XX,2375352
200XX,2375621
940XX,2372448
310XX,2258111
140XX,2369089
300XX,2376602
926XX,2375792
018XX,2374084
810XX,2375056
282XX,2263046
435XX,2368503
381XX,2376511
920XX,2316266
782XX,2373794
440XX,2372706
977XX,2375887
212XX,2375787
857XX,2295640
170XX,2369409
064XX,2371344
919XX,2368328
312XX,2372548
080XX,2375861
923XX,2372747
235XX,2374748
851XX,2375299
295XX,2373791
933XX,2444231
757XX,2373938
900XX,2376486
173XX,2375262
853XX,2376092
870XX,2373618
164XX,2375152
970XX,2376503
112XX,2375376
334XX,2376214
070XX,2370941
337XX,1998659
352XX,2376223
070XX,2445795
455XX,2375742
333XX,2318206
641XX,2401194
387XX,2371326
386XX,2402199
209XX,2375927
410XX,2374820
957XX,2368168
631XX,2377047
601XX,2374938
900XX,2368235
913XX,2368104
544XX,2361071
986XX,2372272
282XX,2302313
930XX,2377603
331XX,2377148
631XX,2375761
300XX,2425128
857XX,2368757
641XX,2374000
599XX,2325008
802XX,2372282
983XX,2375919
234XX,2377991
276XX,2370682
606XX,2371791
863XX,2376865
285XX,2271092
772XX,2376925
361XX,2419847
773XX,2424656
320XX,2372188
594XX,1463453
983XX,2374999
077XX,2370864
100XX,2378461
078XX,2378705
207XX,1896160
300XX,2377458
175XX,2376686
641XX,2372369
606XX,2377354
625XX,2373349
023XX,2378079
285XX,2377917
462XX,2368589
752XX,2372240
606XX,2369575
838XX,2375215
933XX,2377976
074XX,2336188
606XX,2374040
474XX,2372120
303XX,2369788
184XX,2338977
782XX,2346326
347XX,2368938
114XX,2288183
955XX,2372032
280XX,2371833
432XX,2378164
293XX,2373382
765XX,2331021
371XX,2313502
088XX,2377167
920XX,2378120
787XX,2375930
171XX,2374783
327XX,2372029
330XX,2374248
321XX,2347744
600XX,2222537
211XX,2377018
349XX,2377428
906XX,2370102
432XX,2375867
494XX,2377923
565XX,2377137
380XX,2370678
786XX,2371726
077XX,2378217
191XX,2371844
939XX,2377045
440XX,2374866
300XX,2262614
930XX,2377509
763XX,2378264
553XX,2370594
805XX,2377339
787XX,2314468
303XX,2376384
773XX,2377802
916XX,2377830
480XX,2378633
330XX,2377985
381XX,2363787
787XX,2378672
260XX,2369183
331XX,2378547
482XX,2372102
921XX,2371936
522XX,2372285
386XX,2377563
112XX,2468654
770XX,2377772
237XX,2377668
602XX,2444595
322XX,2369054
183XX,2370040
802XX,2377128
212XX,2377639
160XX,2374829
932XX,2375033
354XX,2375045
300XX,1429768
571XX,2276852
133XX,2368397
995XX,2378597
146XX,2371652
543XX,2371857
273XX,2366510
920XX,2321395
330XX,2372100
300XX,2377879
200XX,2376796
112XX,2376859
297XX,2376962
330XX,2378483
953XX,2373866
943XX,2419826
631XX,2375151
604XX,2372081
301XX,2313185
009XX,2378325
272XX,2371591
462XX,2371745
334XX,2378191
333XX,2377937
068XX,2377130
925XX,2370376
767XX,1546198
921XX,2377243
300XX,2372177
471XX,2376717
285XX,2376901
327XX,2374831
300XX,2372381
926XX,2376946
984XX,2377220
135XX,2370228
277XX,2378124
921XX,2318717
787XX,2370366
190XX,2377949
635XX,2368066
605XX,2377333
070XX,2371112
741XX,2322982
100XX,2444485
761XX,2371330
902XX,2372254
958XX,2371765
782XX,2377734
366XX,2371651
430XX,2377856
631XX,2371783
841XX,2375891
466XX,2377312
366XX,2371581
662XX,2468346
923XX,2346317
844XX,2374608
100XX,2470040
070XX,2377608
913XX,2370882
432XX,2371931
786XX,2373243
765XX,2372315
152XX,2370278
216XX,2372291
781XX,2376018
482XX,2377377
530XX,2378394
606XX,2323666
751XX,2374853
701XX,2376550
300XX,2372193
342XX,2378667
200XX,2377286
112XX,2465809
212XX,2373394
049XX,2347143
926XX,2371964
606XX,2378558
857XX,2377641
775XX,2378225
330XX,2378700
372XX,2376700
067XX,2316446
958XX,2371672
853XX,2375529
230XX,2376340
194XX,2378306
113XX,2372001
802XX,2372336
850XX,2378008
916XX,2377753
601XX,2378752
606XX,2366593
852XX,2376742
223XX,2376935
372XX,2371991
312XX,2469462
930XX,2377240
483XX,2372562
957XX,2369206
062XX,2369809
997XX,2377588
937XX,2378528
395XX,2368355
432XX,2375122
146XX,2371684
331XX,2379474
327XX,2380649
370XX,2476910
750XX,2466816
283XX,2465105
953XX,2379434
286XX,2467699
915XX,2466910
339XX,2446004
967XX,2466544
928XX,2377301
770XX,2375024
295XX,2465194
774XX,2468620
922XX,2378843
142XX,2419811
913XX,2472285
442XX,2464574
024XX,2379591
485XX,2316636
300XX,2434561
342XX,2372650
765XX,2475663
911XX,2380745
331XX,2472410
185XX,2466191
300XX,2471534
120XX,2431142
327XX,2469283
750XX,2323817
752XX,2469422
282XX,2380350
501XX,2471988
902XX,2474136
322XX,2472426
903XX,2445247
300XX,2469055
482XX,2469495
355XX,1805145
785XX,2473111
946XX,2372711
841XX,2377076
672XX,2470852
490XX,2447000
751XX,2465673
320XX,2380585
601XX,2373837
945XX,2195766
237XX,2474456
852XX,2374571
210XX,2467826
482XX,2465505
336XX,2464489
080XX,2376076
945XX,2375367
773XX,2405594
769XX,2475418
142XX,2475254
440XX,2466721
208XX,2431457
370XX,2445196
940XX,2468241
916XX,2377655
305XX,2436812
100XX,2464887
335XX,2470933
852XX,2425948
860XX,2442134
335XX,2464442
631XX,2379083
604XX,2470507
750XX,2473240
335XX,2469402
959XX,2465971
681XX,2471682
170XX,2478748
018XX,2379973
606XX,2372515
945XX,2468783
312XX,2378812
984XX,2378771
530XX,2379491
618XX,2472812
913XX,2464805
945XX,2464640
482XX,2469319
333XX,2464394
100XX,2411117
926XX,2467492
951XX,2379771
483XX,2470638
308XX,2468764
074XX,2444654
207XX,2468375
060XX,2373386
800XX,2472298
117XX,2379472
483XX,2470674
116XX,2466548
330XX,2464889
303XX,2420250
927XX,2470770
193XX,2380188
490XX,2471263
234XX,2375456
282XX,2466437
372XX,2380271
132XX,2465338
711XX,2464797
922XX,2471116
462XX,2466131
992XX,2402959
282XX,2379243
799XX,2420465
255XX,2376853
302XX,2372508
221XX,2468941
891XX,2379803
028XX,2433606
787XX,2380217
077XX,2471374
930XX,2467459
917XX,2433622
146XX,2375797
890XX,2379393
750XX,2374790
582XX,2377473
480XX,2380214
200XX,2469466
550XX,2471054
522XX,2466497
773XX,2379304
432XX,2465151
302XX,2377609
958XX,2374530
802XX,2471250
967XX,2380278
021XX,2475462
201XX,2323955
604XX,2437805
760XX,2468097
208XX,2378468
847XX,2372663
114XX,2465226
915XX,2468322
114XX,2471232
346XX,2471129
483XX,2470673
207XX,2477051
322XX,2464518
337XX,2424731
750XX,2465221
200XX,2470586
380XX,2465619
080XX,2379639
954XX,2441455
483XX,2471089
784XX,2474132
921XX,2375982
604XX,2470563
300XX,2466414
281XX,2376087
853XX,2379068
719XX,2471372
152XX,2379979
891XX,2472704
430XX,2327277
900XX,2380373
212XX,2469379
208XX,2466610
280XX,2379187
337XX,2477667
917XX,2443559
394XX,2446291
302XX,2466312
327XX,2477641
954XX,2465492
806XX,2466512
109XX,2469477
207XX,2380196
075XX,2379366
337XX,2469453
109XX,2470270
300XX,2468682
333XX,2466595
850XX,2476083
917XX,2429332
773XX,2379595
940XX,2372937
770XX,2468306
953XX,2375285
928XX,2379159
750XX,2465476
015XX,2378713
297XX,2472630
923XX,2378834
013XX,2446612
906XX,2376911
920XX,2473483
088XX,2377211
316XX,2469220
334XX,2465054
303XX,2379290
953XX,2476646
606XX,2477691
913XX,2444995
028XX,2465289
035XX,2423539
278XX,2473776
206XX,2443993
208XX,2471201
456XX,2465279
786XX,2375141
800XX,2379605
600XX,2473042
303XX,2467390
283XX,2465580
166XX,2428868
207XX,2379359
086XX,2380296
075XX,2467993
208XX,2417468
928XX,2380709
770XX,2468370
601XX,2476286
396XX,2469348
828XX,2379964
853XX,2466623
070XX,2469513
372XX,2470888
701XX,2469136
716XX,2470616
210XX,2471599
386XX,2370217
337XX,2471269
296XX,2467202
503XX,2471041
564XX,2379747
796XX,2466817
441XX,2414341
197XX,2373185
302XX,2401712
328XX,2430019
925XX,2471949
782XX,2474284
115XX,2400462
023XX,2382365
333XX,2380176
121XX,2465629
950XX,2470875
740XX,2373050
296XX,2379749
110XX,2372907
450XX,2467023
100XX,2379578
013XX,2473142
114XX,2471236
075XX,2380163
478XX,2473849
077XX,2464644
750XX,2465539
751XX,2469410
331XX,2380626
483XX,2471087
410XX,2474879
841XX,2469471
322XX,1907127
303XX,2465042
112XX,2473756
294XX,2468592
921XX,2476235
770XX,2466674
238XX,2374814
782XX,2464764
221XX,2469135
958XX,2468348
776XX,2467045
275XX,2464842
109XX,2468589
871XX,2466929
065XX,2372597
174XX,2375027
482XX,2466359
750XX,2410129
303XX,2381809
916XX,2380663
061XX,2467323
358XX,2464443
604XX,2425959
100XX,2467257
805XX,2372472
363XX,2410620
843XX,2464678
207XX,2376260
381XX,2422780
222XX,2472663
018XX,2379954
100XX,2467347
719XX,2472028
077XX,2465280
913XX,2466175
028XX,2439030
349XX,2473676
917XX,2466882
549XX,2372632
522XX,2471044
290XX,2465703
958XX,2374919
300XX,2477769
752XX,2466759
450XX,2374098
112XX,2376055
330XX,2446954
157XX,2380531
606XX,2379225
750XX,2410679
463XX,2473977
631XX,2470939
456XX,2476180
773XX,2474724
066XX,2471971
775XX,2469488
371XX,2468865
926XX,2468267
344XX,2444789
197XX,2367045
750XX,2465627
483XX,2470655
085XX,2471124
483XX,2470650
774XX,2465687
891XX,2470136
324XX,2323492
983XX,2473908
782XX,2477376
930XX,2373168
300XX,2471469
450XX,2469468
794XX,2466305
317XX,2475763
913XX,2417966
604XX,2466051
711XX,2465360
327XX,2472951
206XX,2379185
100XX,2468353
288XX,2465850
221XX,2466277
150XX,2379045
815XX,1900563
974XX,2469500
021XX,2425940
374XX,2471322
765XX,2447060
100XX,2466399
853XX,2379287
104XX,2374071
295XX,2374417
785XX,2471270
750XX,2440544
871XX,2466241
641XX,2476974
708XX,2471181
021XX,2378936
752XX,2476143
198XX,2421583
294XX,2378949
384XX,2469647
300XX,2435198
128XX,2467230
280XX,2464649
303XX,2433603
331XX,2471444
330XX,2424916
140XX,2468119
331XX,2469165
917XX,2443778
310XX,2377209
482XX,2470835
368XX,2437714
080XX,2466027
786XX,2379389
741XX,2470914
300XX,2429317
482XX,2468539
300XX,2378835
071XX,2379146
283XX,2473581
121XX,2444372
370XX,2477122
115XX,2416714
330XX,2425784
640XX,2475594
300XX,2464798
334XX,2469463
300XX,2468784
920XX,2465702
900XX,2467337
785XX,2379985
622XX,2439627
532XX,2473551
853XX,2468501
120XX,2464781
447XX,2468631
372XX,2379484
716XX,2470621
331XX,2471833
113XX,2372654
891XX,2476418
774XX,2378974
752XX,2381614
981XX,2466026
125XX,2466772
775XX,2470946
624XX,2469473
604XX,2466012
975XX,2372489
482XX,2465508
920XX,2377234
601XX,2422008
112XX,2474727
381XX,2471020
290XX,2376167
146XX,2436433
308XX,2466991
720XX,2470398
915XX,2468492
891XX,2464959
503XX,2379387
951XX,2447681
913XX,2471376
282XX,2469182
895XX,2327168
121XX,2380460
075XX,2380138
342XX,2380190
276XX,2466665
112XX,2473765
331XX,2379033
115XX,2470428
070XX,2469130
232XX,1445973
551XX,2467845
495XX,2467332
117XX,2471429
208XX,2379244
601XX,2412860
601XX,2406373
320XX,2475617
028XX,2471315
908XX,2477584
913XX,2474058
712XX,2467124
300XX,2471487
432XX,2472871
920XX,2394870
334XX,2446310
815XX,2464782
930XX,2379368
483XX,2471070
212XX,2470725
631XX,2465375
786XX,2471200
278XX,2466914
334XX,2471135
281XX,2376952
019XX,2377738
303XX,2377723
064XX,2471239
320XX,2378618
945XX,2379299
330XX,2424849
070XX,2464819
112XX,2464355
321XX,2464417
296XX,2374144
761XX,2469394
334XX,2378552
211XX,2375156
750XX,2474525
481XX,2374767
953XX,2466469
150XX,2471569
959XX,2375736
770XX,1440557
321XX,2464461
271XX,2378525
329XX,2380020
372XX,2377541
972XX,2380093
328XX,2379141
460XX,1727643
302XX,2465075
282XX,2439391
284XX,2378894
109XX,2379098
631XX,2465320
482XX,2470836
325XX,2415213
197XX,2465107
282XX,2379017
461XX,2466411
112XX,2402466
170XX,2373788
750XX,2379788
935XX,2466450
300XX,2464881
773XX,2374776
210XX,2420851
926XX,2372886
802XX,2466405
926XX,2471017
432XX,1623383
921XX,2476233
972XX,2439110
211XX,2472097
294XX,2380128
334XX,2436278
532XX,2476580
191XX,2376376
440XX,2471763
483XX,2471064
959XX,2471266
765XX,2379702
080XX,2469427
786XX,2477895
018XX,2375659
483XX,2470631
281XX,2379550
920XX,2470327
384XX,2403586
640XX,2477648
945XX,2464641
304XX,2472213
973XX,2379707
921XX,2465758
232XX,1893132
703XX,2474491
112XX,2470754
112XX,2466385
016XX,2378776
321XX,2469921
917XX,2464874
286XX,2323521
604XX,2418272
456XX,2465269
336XX,2376345
481XX,2377812
958XX,2375138
613XX,2471019
294XX,2469246
300XX,2471454
604XX,2467767
308XX,2378452
453XX,2373458
191XX,2479250
128XX,2378578
447XX,2469043
757XX,2466197
616XX,2434834
604XX,2402565
112XX,2380650
207XX,2415521
927XX,2469016
926XX,2374720
402XX,2466354
774XX,2471104
917XX,2470354
905XX,2471264
064XX,2471237
112XX,2376972
142XX,2469338
070XX,2379538
757XX,2472343
327XX,2429632
281XX,2403653
940XX,2475018
381XX,2447251
300XX,2464872
535XX,2372882
180XX,2471559
440XX,2380357
294XX,2471015
488XX,2416694
079XX,1983665
782XX,2464834
772XX,2470578
606XX,2466528
852XX,2380631
152XX,2464894
890XX,2380596
300XX,2467490
303XX,2471893
530XX,2378895
780XX,2380083
857XX,2442275
801XX,2381467
076XX,2378211
787XX,2464386
109XX,2467957
200XX,2470585
212XX,2470521
223XX,2470089
280XX,1644430
331XX,2471627
410XX,2478504
900XX,2465368
851XX,2470707
038XX,2382268
200XX,2475628
056XX,2375049
915XX,2195071
933XX,2473326
446XX,2470605
371XX,2380010
631XX,2472529
553XX,2381490
184XX,2445770
464XX,2466608
441XX,2441485
693XX,2440787
665XX,2468255
895XX,2468081
852XX,2465608
843XX,2464700
631XX,2404644
432XX,2445193
462XX,2472657
217XX,2376638
900XX,2464754
959XX,2469490
850XX,2472903
112XX,2470756
221XX,2465597
212XX,2382103
088XX,2479414
752XX,2466481
223XX,2399871
483XX,2411336
441XX,2381121
903XX,2444715
853XX,2380430
295XX,2465527
112XX,2440361
336XX,2437364
956XX,2420061
020XX,2325308
344XX,2466244
142XX,2469290
458XX,2467520
977XX,2473152
750XX,2209281
750XX,2435076
302XX,2378950
212XX,2381205
112XX,2474854
853XX,2380131
914XX,2381637
937XX,2379455
274XX,2472291
452XX,2379783
450XX,2471651
334XX,2465002
967XX,2437952
303XX,2472561
372XX,2374849
080XX,2377778
441XX,2467463
485XX,2404265
199XX,2379929
486XX,2382370
327XX,2479499
761XX,2381558
605XX,2467074
559XX,2446096
980XX,2476971
021XX,2381728
370XX,2379028
723XX,2472901
843XX,2381753
532XX,2424837
928XX,2429545
381XX,2438613
330XX,2376858
597XX,2333194
330XX,2404309
117XX,2473037
303XX,2465278
875XX,2404405
750XX,2474130
773XX,2474461
604XX,2470657
596XX,2331806
070XX,2381213
077XX,2469061
112XX,2478637
070XX,2405308
727XX,2466782
304XX,2404482
327XX,2472672
068XX,2465727
446XX,2465095
309XX,2469749
761XX,2468310
346XX,2436902
902XX,2397222
946XX,2470248
077XX,2439148
460XX,2382200
606XX,2467087
017XX,2381097
019XX,2377857
809XX,2379884
930XX,2382243
207XX,2473578
712XX,2468268
021XX,2427361
066XX,2378024
334XX,2478587
105XX,2464980
462XX,2382277
330XX,2381382
395XX,2478597
774XX,2439357
935XX,2471956
063XX,2478961
223XX,2401992
100XX,2464977
462XX,2381025
292XX,2472557
303XX,2469184
712XX,2466240
911XX,2465534
958XX,2470608
082XX,2467048
910XX,2380985
748XX,2381940
951XX,2474048
921XX,2465068
982XX,2466104
853XX,2380028
774XX,2472992
703XX,2467968
957XX,2471723
105XX,2381211
300XX,2434645
981XX,2471865
330XX,2479599
761XX,2472387
770XX,2466103
560XX,2466832
117XX,2466766
070XX,2472595
212XX,2381476
770XX,2466108
813XX,2472335
082XX,2467423
307XX,2472119
078XX,2469932
711XX,2465450
770XX,2470024
750XX,2431954
370XX,2464663
471XX,2381004
292XX,2476244
853XX,2377086
112XX,2380993
981XX,2465145
752XX,2469459
900XX,2437843
606XX,2471593
604XX,2468841
871XX,2464488
170XX,2465390
930XX,2473593
185XX,2377005
488XX,2474756
917XX,2381096
900XX,2477946
191XX,2477560
130XX,2379190
956XX,2465605
851XX,2473293
347XX,2472612
463XX,2467781
462XX,2381101
060XX,2428989
917XX,2471783
082XX,2474544
295XX,2437617
841XX,2464928
151XX,2381134
750XX,2467724
613XX,2426169
900XX,2469705
490XX,2375775
327XX,2467885
103XX,2464459
761XX,2381860
374XX,2473553
334XX,2470431
852XX,2469743
071XX,2465268
104XX,2469741
273XX,2464783
926XX,2464742
752XX,2381750
633XX,2404881
220XX,2473855
330XX,2381692
028XX,2381716
104XX,2446994
104XX,2382258
980XX,2379232
207XX,2470671
021XX,2476799
303XX,2472047
631XX,2378031
282XX,2381546
342XX,2466706
483XX,2434796
482XX,2465835
554XX,2380970
900XX,2405754
301XX,2381864
921XX,2465112
761XX,2447525
492XX,2466465
394XX,2477299
347XX,2472518
366XX,2477664
985XX,2465728
023XX,2468679
006XX,2475305
559XX,2465513
891XX,2469454
980XX,2466309
640XX,2470575
926XX,2477650
071XX,2379027
112XX,2432189
331XX,2404566
920XX,2472050
970XX,2465417
381XX,2472296
173XX,2441065
850XX,2467591
641XX,2473310
300XX,2466278
068XX,2382143
770XX,2382458
731XX,2379422
840XX,2382271
329XX,2425999
925XX,2420226
606XX,2469487
974XX,2471289
704XX,2379184
945XX,2470944
190XX,2471640
757XX,2472321
631XX,2424642
350XX,2440394
940XX,2466480
837XX,2477207
672XX,2414644
361XX,2380965
370XX,2381545
853XX,2474044
480XX,2467546
336XX,2464962
290XX,2469981
436XX,2466190
218XX,1833797
031XX,2426084
302XX,2476999
304XX,2406970
112XX,2425517
787XX,2380334
130XX,2341600
770XX,2438506
775XX,2466943
300XX,2466009
853XX,2391712
137XX,2467143
386XX,2464765
312XX,2472011
701XX,2465099
170XX,2464580
940XX,2465092
532XX,2467969
760XX,2475634
351XX,2470780
430XX,2333392
386XX,2476157
381XX,2404564
760XX,2475883
755XX,2468751
069XX,2465185
432XX,2474962
019XX,2377518
935XX,2471938
107XX,2472596
891XX,2467109
735XX,2444834
260XX,2465004
067XX,2381311
300XX,2469344
531XX,2355604
040XX,2477871
070XX,1292634
080XX,2466168
773XX,2426383
554XX,2467054
380XX,2470263
891XX,2470145
462XX,2465365
840XX,2464568
027XX,2437399
775XX,2379531
